source_route,target_route,facility_overlap,od_overlap,minimum_facility_distance_km,airport_compatible,same_base_airport,target_residual_sum,target_residual_min,residual_seat_complementarity,land_reassignment_compatible,shuttle_interaction
5,62,0,0,102.0,True,True,14,2,14,True,False
5,63,0,0,77.0,True,True,5,0,5,True,False
5,64,0,0,125.0,True,True,0,0,0,True,False
5,65,0,0,448.0,True,False,21,2,21,True,False
5,66,0,0,420.0,True,False,13,0,13,True,False
5,67,0,0,448.0,True,False,0,0,0,True,False
5,68,0,0,473.0,True,False,14,0,14,True,False
5,69,0,0,285.0,True,False,0,0,0,True,False
5,70,0,0,300.0,True,False,9,0,9,True,False
5,71,0,0,222.0,True,True,0,0,0,True,False
5,72,0,0,243.0,True,False,0,0,0,True,False
5,73,0,0,243.0,True,False,6,1,6,True,False
5,74,0,0,243.0,True,False,34,0,34,True,False
5,75,0,0,221.0,True,False,9,0,9,True,False
5,76,0,0,187.0,True,False,16,0,16,True,False
5,77,0,0,187.0,True,True,15,0,15,True,False
5,78,0,0,187.0,True,False,11,0,11,True,False
5,79,0,0,222.0,True,False,19,0,19,True,False
5,80,0,0,221.0,True,True,0,0,0,True,False
5,81,0,0,221.0,True,False,14,0,14,True,False
5,82,0,0,266.0,True,False,9,0,9,True,False
5,83,0,0,266.0,True,False,5,0,5,True,False
5,84,0,0,277.0,True,False,12,0,12,True,False
5,85,0,0,266.0,True,False,17,0,17,True,False
5,86,0,0,221.0,True,False,11,0,11,True,False
5,87,0,0,83.0,True,True,9,1,9,True,False
5,88,0,0,102.0,True,True,5,0,5,True,False
5,89,0,0,83.0,True,True,7,0,7,True,False
5,90,0,0,102.0,True,True,1,0,1,True,False
5,91,0,0,97.0,True,True,4,0,4,True,False
5,92,0,0,97.0,True,False,16,0,16,True,False
5,93,0,0,147.0,True,True,19,0,19,True,False
5,94,0,0,148.0,True,False,2,0,2,True,False
6,0,0,0,209.0,True,False,10,0,10,True,False
6,1,0,0,164.0,True,False,0,0,0,True,False
6,2,0,0,204.0,True,False,0,0,0,True,False
6,3,0,0,204.0,True,False,0,0,0,True,False
6,4,0,0,193.0,True,False,0,0,0,True,False
6,5,0,0,350.0,True,False,0,0,0,True,False
6,7,0,0,300.0,True,False,0,0,0,True,False
6,8,0,0,300.0,True,False,4,0,4,True,False
6,9,0,0,360.0,True,False,0,0,0,True,False
6,10,0,0,360.0,True,False,12,0,12,True,False
6,11,0,0,232.0,True,False,13,0,13,True,False
6,12,0,0,214.0,True,False,17,0,17,True,False
6,13,0,0,274.0,True,False,4,0,4,True,False
6,14,0,0,338.0,True,False,4,0,4,True,False
6,15,0,0,95.0,True,False,0,0,0,True,False
6,16,0,0,360.0,True,False,6,0,6,True,False
6,17,0,0,377.0,True,False,10,0,10,True,False
6,18,0,0,350.0,True,False,20,0,20,True,False
6,19,0,0,377.0,True,False,0,0,0,True,False
6,20,0,0,350.0,True,False,22,0,22,True,False
6,21,0,0,51.0,True,True,12,0,12,True,False
6,22,0,0,17.0,True,True,6,0,6,True,False
6,23,0,0,341.0,True,False,2,0,2,True,False
6,24,0,0,386.0,True,False,4,0,4,True,False
6,25,0,0,269.0,True,False,8,4,8,True,False
6,26,0,0,201.0,True,False,1,0,1,True,False
6,27,0,0,274.0,True,False,4,0,4,True,False
6,28,0,0,17.0,True,True,2,0,2,True,False
6,29,0,0,293.0,True,False,10,5,10,True,False
6,30,0,0,341.0,True,False,3,0,3,True,False
6,31,0,0,293.0,True,False,9,0,9,True,False
6,32,0,0,37.0,True,True,0,0,0,True,False
6,33,1,1,0.0,True,True,2,0,2,True,True
6,34,0,0,148.0,True,False,0,0,0,True,False
6,35,0,0,225.0,True,False,1,0,1,True,False
6,36,0,0,214.0,True,False,8,1,8,True,False
6,37,0,0,108.0,True,False,20,0,20,True,False
6,38,0,0,180.0,True,False,3,1,3,True,False
6,39,0,0,180.0,True,False,1,0,1,True,False
6,40,0,0,130.0,True,False,12,0,12,True,False
6,41,0,0,131.0,True,False,6,0,6,True,False
6,42,0,0,31.0,True,True,8,0,8,True,False
6,43,0,0,209.0,True,False,0,0,0,True,False
6,44,0,0,193.0,True,False,4,0,4,True,False
6,45,0,0,193.0,True,False,11,0,11,True,False
6,46,1,1,0.0,True,True,11,0,11,True,False
6,47,1,1,0.0,True,True,6,0,6,True,False
6,48,1,0,0.0,True,True,2,0,2,True,False
6,49,1,0,0.0,True,True,24,0,24,True,True
6,50,1,0,0.0,True,True,21,0,21,True,True
6,51,1,0,0.0,True,True,16,0,16,True,True
6,52,0,0,166.0,True,True,2,0,2,True,False
6,53,0,0,31.0,True,True,0,0,0,True,False
6,54,0,0,252.0,True,False,7,1,7,True,False
6,55,0,0,235.0,True,False,13,0,13,True,False
6,56,0,0,71.0,True,True,6,0,6,True,False
6,57,0,0,44.0,True,True,1,0,1,True,False
6,58,0,0,71.0,True,True,10,0,10,True,False
6,59,0,0,225.0,True,False,0,0,0,True,False
6,60,0,0,193.0,True,False,25,0,25,True,False
6,61,0,0,225.0,True,False,11,1,11,True,False
6,62,0,0,250.0,True,False,14,2,14,True,False
6,63,0,0,252.0,True,False,5,0,5,True,False
6,64,0,0,214.0,True,False,0,0,0,True,False
6,65,0,0,99.0,True,True,21,2,21,True,False
6,66,0,0,71.0,True,True,13,0,13,True,False
6,67,0,0,99.0,True,True,0,0,0,True,False
6,68,0,0,126.0,True,True,14,0,14,True,False
6,69,0,0,51.0,True,True,0,0,0,True,False
6,70,1,2,0.0,True,True,9,0,9,True,False
6,71,0,0,131.0,True,False,0,0,0,True,False
6,72,0,0,108.0,True,False,0,0,0,True,False
6,73,0,0,51.0,True,True,6,1,6,True,False
6,74,0,0,51.0,True,True,34,0,32,True,False
6,75,0,0,67.0,True,False,9,0,9,True,False
6,76,0,0,163.0,True,False,16,0,16,True,False
6,77,0,0,129.0,True,False,15,0,15,True,False
6,78,0,0,131.0,True,False,11,0,11,True,False
6,79,0,0,17.0,True,False,19,0,19,True,False
6,80,0,0,129.0,True,False,0,0,0,True,False
6,81,0,0,91.0,True,False,14,0,14,True,False
6,82,0,0,67.0,True,False,9,0,9,True,False
6,83,0,0,37.0,True,False,5,0,5,True,False
6,84,0,0,95.0,True,False,12,0,12,True,False
6,85,0,0,91.0,True,False,17,0,17,True,False
6,86,0,0,91.0,True,False,11,0,11,True,False
6,87,0,0,232.0,True,False,9,1,9,True,False
6,88,0,0,232.0,True,False,5,0,5,True,False
6,89,0,0,232.0,True,False,7,0,7,True,False
6,90,0,0,214.0,True,False,1,0,1,True,False
6,91,0,0,225.0,True,False,4,0,4,True,False
6,92,0,0,225.0,True,False,16,0,16,True,False
6,93,0,0,201.0,True,False,19,0,19,True,False
6,94,0,0,201.0,True,False,2,0,2,True,False
7,0,0,0,77.0,True,True,10,0,10,True,False
7,1,0,0,137.0,True,False,0,0,0,True,False
7,2,0,0,96.0,True,True,0,0,0,True,False
7,3,0,0,96.0,True,True,0,0,0,True,False
7,4,0,0,108.0,True,True,0,0,0,True,False
7,5,0,0,59.0,True,True,0,0,0,True,False
7,6,0,0,300.0,True,False,0,0,0,True,False
7,8,1,2,0.0,True,False,4,0,4,True,False
7,9,0,0,86.0,True,True,0,0,0,True,False
7,10,0,0,83.0,True,True,12,0,12,True,False
7,11,0,0,65.0,True,True,13,0,13,True,False
7,12,0,0,20.0,True,True,17,0,17,True,False
7,13,0,0,32.0,True,True,4,0,4,True,False
7,14,0,0,41.0,True,True,4,0,4,True,False
7,15,0,0,222.0,True,False,0,0,0,True,False
7,16,0,0,86.0,True,True,6,0,6,True,False
7,17,0,0,83.0,True,True,10,0,10,True,False
7,18,0,0,59.0,True,True,20,0,20,True,False
7,19,0,0,83.0,True,True,0,0,0,True,False
7,20,0,0,59.0,True,True,22,0,22,True,False
7,21,0,0,348.0,True,False,12,0,12,True,False
7,22,0,0,271.0,True,False,6,0,6,True,False
7,23,0,0,67.0,True,True,2,0,2,True,False
7,24,0,0,95.0,True,True,4,0,4,True,False
7,25,0,0,55.0,True,True,8,4,8,True,False
7,26,0,0,75.0,True,True,1,0,1,True,False
7,27,0,0,20.0,True,True,4,0,4,True,False
7,28,0,0,266.0,True,False,2,0,2,True,False
7,29,0,0,52.0,True,True,10,5,10,True,False
7,30,0,0,67.0,True,True,3,0,3,True,False
7,31,0,0,20.0,True,True,9,0,9,True,False
7,32,0,0,266.0,True,False,0,0,0,True,False
7,33,0,0,300.0,True,False,2,0,2,True,False
7,34,0,0,152.0,True,True,0,0,0,True,False
7,35,0,0,51.0,True,True,1,0,1,True,False
7,36,0,0,91.0,True,True,8,1,8,True,False
7,37,0,0,152.0,True,False,20,0,20,True,False
7,38,0,0,136.0,True,True,3,1,3,True,False
7,39,0,0,136.0,True,False,1,0,1,True,False
7,40,0,0,137.0,True,True,12,0,12,True,False
7,41,0,0,137.0,True,True,6,0,6,True,False
7,42,0,0,325.0,True,False,8,0,8,True,False
7,43,0,0,96.0,True,True,0,0,0,True,False
7,44,0,0,96.0,True,True,4,0,4,True,False
7,45,0,0,96.0,True,False,11,0,11,True,False
7,46,0,0,233.0,True,False,11,0,11,True,False
7,47,0,0,300.0,True,False,6,0,6,True,False
7,48,0,0,300.0,True,False,2,0,2,True,False
7,49,0,0,271.0,True,False,24,0,24,True,False
7,50,0,0,271.0,True,False,21,0,21,True,False
7,51,0,0,271.0,True,False,16,0,16,True,False
7,52,0,0,459.0,True,False,2,0,2,True,False
7,53,0,0,325.0,True,False,0,0,0,True,False
7,54,0,0,49.0,True,True,7,1,7,True,False
7,55,1,1,0.0,True,True,13,0,13,True,True
7,56,0,0,369.0,True,False,6,0,6,True,False
7,57,0,0,342.0,True,False,1,0,1,True,False
7,58,0,0,369.0,True,False,10,0,10,True,False
7,59,0,0,65.0,True,False,0,0,0,True,False
7,60,0,0,96.0,True,False,25,0,25,True,False
7,61,0,0,65.0,True,True,11,1,11,True,False
7,62,0,0,49.0,True,True,14,2,14,True,False
7,63,0,0,32.0,True,True,5,0,5,True,False
7,64,0,0,77.0,True,True,0,0,0,True,False
7,65,0,0,396.0,True,False,21,2,21,True,False
7,66,0,0,369.0,True,False,13,0,13,True,False
7,67,0,0,396.0,True,False,0,0,0,True,False
7,68,0,0,420.0,True,False,14,0,14,True,False
7,69,0,0,233.0,True,False,0,0,0,True,False
7,70,0,0,249.0,True,False,9,0,9,True,False
7,71,0,0,169.0,True,True,0,0,0,True,False
7,72,0,0,192.0,True,False,0,0,0,True,False
7,73,0,0,192.0,True,False,6,1,6,True,False
7,74,0,0,192.0,True,False,34,0,34,True,False
7,75,0,0,171.0,True,False,9,0,9,True,False
7,76,0,0,137.0,True,False,16,0,16,True,False
7,77,0,0,137.0,True,True,15,0,15,True,False
7,78,0,0,137.0,True,False,11,0,11,True,False
7,79,0,0,169.0,True,False,19,0,19,True,False
7,80,0,0,171.0,True,True,0,0,0,True,False
7,81,0,0,171.0,True,False,14,0,14,True,False
7,82,0,0,212.0,True,False,9,0,9,True,False
7,83,0,0,212.0,True,False,5,0,5,True,False
7,84,0,0,221.0,True,False,12,0,12,True,False
7,85,0,0,212.0,True,False,17,0,17,True,False
7,86,0,0,171.0,True,False,11,0,11,True,False
7,87,0,0,55.0,True,True,9,1,9,True,False
7,88,0,0,51.0,True,True,5,0,5,True,False
7,89,0,0,55.0,True,True,7,0,7,True,False
7,90,0,0,51.0,True,True,1,0,1,True,False
7,91,0,0,65.0,True,True,4,0,4,True,False
7,92,0,0,65.0,True,False,16,0,16,True,False
7,93,0,0,91.0,True,True,19,0,19,True,False
7,94,0,0,96.0,True,False,2,0,2,True,False
8,0,0,0,77.0,True,False,10,0,10,True,False
8,1,0,0,137.0,True,True,0,0,0,True,False
8,2,0,0,96.0,True,False,0,0,0,True,False
8,3,0,0,96.0,True,False,0,0,0,True,False
8,4,0,0,108.0,True,False,0,0,0,True,False
8,5,0,0,47.0,True,False,0,0,0,True,False
8,6,0,0,300.0,True,False,0,0,0,True,False
8,7,1,2,0.0,True,False,0,0,0,True,False
8,9,0,0,69.0,True,False,0,0,0,True,False
8,10,0,0,69.0,True,False,12,0,12,True,False
8,11,0,0,57.0,True,False,13,0,13,True,False
8,12,1,2,0.0,True,False,17,0,17,True,False
8,13,0,0,31.0,True,False,4,0,4,True,False
8,14,0,0,33.0,True,False,4,0,4,True,False
8,15,0,0,222.0,True,True,0,0,0,True,False
8,16,0,0,69.0,True,False,6,0,6,True,False
8,17,0,0,73.0,True,False,10,0,10,True,False
8,18,0,0,47.0,True,False,20,0,20,True,False
8,19,0,0,73.0,True,False,0,0,0,True,False
8,20,0,0,47.0,True,False,22,0,22,True,False
8,21,0,0,348.0,True,False,12,0,12,True,False
8,22,0,0,271.0,True,False,6,0,6,True,False
8,23,0,0,49.0,True,False,2,0,2,True,False
8,24,0,0,83.0,True,False,4,0,4,True,False
8,25,0,0,44.0,True,False,8,4,8,True,False
8,26,0,0,75.0,True,False,1,0,1,True,False
8,27,1,2,0.0,True,False,4,0,4,True,True
8,28,0,0,266.0,True,False,2,0,2,True,False
8,29,0,0,35.0,True,False,10,5,10,True,False
8,30,0,0,49.0,True,False,3,0,3,True,False
8,31,1,1,0.0,True,False,9,0,9,True,False
8,32,0,0,266.0,True,False,0,0,0,True,False
8,33,0,0,300.0,True,False,2,0,2,True,False
8,34,0,0,152.0,True,False,0,0,0,True,False
8,35,0,0,51.0,True,False,1,0,1,True,False
8,36,0,0,91.0,True,False,8,1,8,True,False
8,37,0,0,152.0,True,True,20,0,20,True,False
8,38,0,0,136.0,True,False,3,1,3,True,False
8,39,0,0,136.0,True,True,1,0,1,True,False
8,40,0,0,137.0,True,False,12,0,12,True,False
8,41,0,0,137.0,True,False,6,0,6,True,False
8,42,0,0,325.0,True,False,8,0,8,True,False
8,43,0,0,96.0,True,False,0,0,0,True,False
8,44,0,0,96.0,True,False,4,0,4,True,False
8,45,0,0,96.0,True,True,11,0,11,True,False
8,46,0,0,233.0,True,False,11,0,11,True,False
8,47,0,0,300.0,True,False,6,0,6,True,False
8,48,0,0,300.0,True,False,2,0,2,True,False
8,49,0,0,271.0,True,False,24,0,24,True,False
8,50,0,0,271.0,True,False,21,0,21,True,False
8,51,0,0,271.0,True,False,16,0,16,True,False
8,52,0,0,459.0,True,False,2,0,2,True,False
8,53,0,0,325.0,True,False,0,0,0,True,False
8,54,0,0,49.0,True,False,7,1,7,True,False
8,55,1,1,0.0,True,False,13,0,13,True,True
8,56,0,0,369.0,True,False,6,0,6,True,False
8,57,0,0,342.0,True,False,1,0,1,True,False
8,58,0,0,369.0,True,False,10,0,10,True,False
8,59,0,0,65.0,True,True,0,0,0,True,False
8,60,0,0,96.0,True,True,25,0,25,True,False
8,61,0,0,65.0,True,False,11,1,11,True,False
8,62,0,0,49.0,True,False,14,2,14,True,False
8,63,0,0,31.0,True,False,5,0,5,True,False
8,64,0,0,77.0,True,False,0,0,0,True,False
8,65,0,0,396.0,True,False,21,2,21,True,False
8,66,0,0,369.0,True,False,13,0,13,True,False
8,67,0,0,396.0,True,False,0,0,0,True,False
8,68,0,0,420.0,True,False,14,0,14,True,False
8,69,0,0,233.0,True,False,0,0,0,True,False
8,70,0,0,249.0,True,False,9,0,9,True,False
8,71,0,0,169.0,True,False,0,0,0,True,False
8,72,0,0,192.0,True,True,0,0,0,True,False
8,73,0,0,192.0,True,False,6,1,6,True,False
8,74,0,0,192.0,True,False,34,0,32,True,False
8,75,0,0,171.0,True,True,9,0,9,True,False
8,76,0,0,137.0,True,True,16,0,16,True,False
8,77,0,0,137.0,True,False,15,0,15,True,False
8,78,0,0,137.0,True,True,11,0,11,True,False
8,79,0,0,169.0,True,True,19,0,19,True,False
8,80,0,0,171.0,True,False,0,0,0,True,False
8,81,0,0,171.0,True,True,14,0,14,True,False
8,82,0,0,212.0,True,True,9,0,9,True,False
8,83,0,0,212.0,True,True,5,0,5,True,False
8,84,0,0,221.0,True,True,12,0,12,True,False
8,85,0,0,212.0,True,True,17,0,17,True,False
8,86,0,0,171.0,True,True,11,0,11,True,False
8,87,0,0,44.0,True,False,9,1,9,True,False
8,88,0,0,51.0,True,False,5,0,5,True,False
8,89,0,0,44.0,True,False,7,0,7,True,False
8,90,0,0,51.0,True,False,1,0,1,True,False
8,91,0,0,57.0,True,False,4,0,4,True,False
8,92,0,0,57.0,True,True,16,0,16,True,False
8,93,0,0,91.0,True,False,19,0,19,True,False
8,94,0,0,96.0,True,True,2,0,2,True,False
9,0,0,0,139.0,True,True,10,0,10,True,False
9,1,0,0,207.0,True,False,0,0,0,True,False
9,2,0,0,164.0,True,True,0,0,0,True,False
9,3,0,0,164.0,True,True,0,0,0,True,False
9,4,0,0,178.0,True,True,0,0,0,True,False
9,5,0,0,34.0,True,True,0,0,0,True,False
9,6,0,0,360.0,True,False,0,0,0,True,False
9,7,0,0,86.0,True,True,0,0,0,True,False
9,8,0,0,69.0,True,False,4,0,4,True,False
9,10,1,2,0.0,True,True,12,0,12,True,True
9,11,0,0,105.0,True,True,13,0,13,True,False
9,12,1,2,0.0,True,True,17,0,17,True,True
9,13,0,0,67.0,True,True,4,0,4,True,False
9,14,0,0,21.0,True,True,4,0,4,True,False
9,15,0,0,294.0,True,False,0,0,0,True,False
9,16,1,1,0.0,True,True,6,0,6,True,True
9,17,0,0,30.0,True,True,10,0,10,True,False
9,18,0,0,30.0,True,True,20,0,20,True,False
9,19,1,1,0.0,True,True,0,0,0,True,True
9,20,0,0,30.0,True,True,22,0,22,True,False
9,21,0,0,411.0,True,False,12,0,12,True,False
9,22,0,0,326.0,True,False,6,0,6,True,False
9,23,1,2,0.0,True,True,2,0,2,True,True
9,24,1,1,0.0,True,True,4,0,4,True,True
9,25,0,0,92.0,True,True,8,4,8,True,False
9,26,0,0,150.0,True,True,1,0,1,True,False
9,27,0,0,69.0,True,True,4,0,4,True,False
9,28,0,0,330.0,True,False,2,0,2,True,False
9,29,0,0,67.0,True,True,10,5,10,True,False
9,30,0,0,21.0,True,True,3,0,3,True,False
9,31,0,0,21.0,True,True,9,0,9,True,False
9,32,0,0,326.0,True,False,0,0,0,True,False
9,33,0,0,360.0,True,False,2,0,2,True,False
9,34,0,0,220.0,True,True,0,0,0,True,False
9,35,0,0,119.0,True,True,1,0,1,True,False
9,36,0,0,168.0,True,True,8,1,8,True,False
9,37,0,0,220.0,True,False,20,0,20,True,False
9,38,0,0,215.0,True,True,3,1,3,True,False
9,39,0,0,215.0,True,False,1,0,1,True,False
9,40,0,0,207.0,True,True,12,0,12,True,False
9,41,0,0,200.0,True,True,6,0,6,True,False
9,42,0,0,381.0,True,False,8,0,8,True,False
9,43,0,0,153.0,True,True,0,0,0,True,False
9,44,0,0,153.0,True,True,4,0,4,True,False
9,45,0,0,164.0,True,False,11,0,11,True,False
9,46,0,0,294.0,True,False,11,0,11,True,False
9,47,0,0,360.0,True,False,6,0,6,True,False
9,48,0,0,360.0,True,False,2,0,2,True,False
9,49,0,0,326.0,True,False,24,0,24,True,False
9,50,0,0,326.0,True,False,21,0,21,True,False
9,51,0,0,326.0,True,False,16,0,16,True,False
9,52,0,0,525.0,True,False,2,0,2,True,False
9,53,0,0,381.0,True,False,0,0,0,True,False
9,54,0,0,127.0,True,True,7,1,7,True,False
9,55,0,0,86.0,True,True,13,0,13,True,False
9,56,0,0,431.0,True,False,6,0,6,True,False
9,57,0,0,401.0,True,False,1,0,1,True,False
9,58,0,0,431.0,True,False,10,0,10,True,False
9,59,0,0,136.0,True,False,0,0,0,True,False
9,60,0,0,153.0,True,False,25,0,25,True,False
9,61,0,0,136.0,True,True,11,1,11,True,False
9,62,0,0,119.0,True,True,14,2,14,True,False
9,63,0,0,95.0,True,True,5,0,5,True,False
9,64,0,0,139.0,True,True,0,0,0,True,False
9,65,0,0,459.0,True,False,21,2,21,True,False
9,66,0,0,431.0,True,False,13,0,13,True,False
9,67,0,0,459.0,True,False,0,0,0,True,False
9,68,0,0,485.0,True,False,14,0,14,True,False
9,69,0,0,298.0,True,False,0,0,0,True,False
9,70,0,0,311.0,True,False,9,0,9,True,False
9,71,0,0,236.0,True,True,0,0,0,True,False
9,72,0,0,255.0,True,False,0,0,0,True,False
9,73,0,0,255.0,True,False,6,1,6,True,False
9,74,0,0,255.0,True,False,34,0,34,True,False
9,75,0,0,233.0,True,False,9,0,9,True,False
9,76,0,0,200.0,True,False,16,0,16,True,False
9,77,0,0,200.0,True,True,15,0,15,True,False
9,78,0,0,200.0,True,False,11,0,11,True,False
9,79,0,0,236.0,True,False,19,0,19,True,False
9,80,0,0,233.0,True,True,0,0,0,True,False
9,81,0,0,233.0,True,False,14,0,14,True,False
9,82,0,0,280.0,True,False,9,0,9,True,False
9,83,0,0,280.0,True,False,5,0,5,True,False
9,84,0,0,294.0,True,False,12,0,12,True,False
9,85,0,0,280.0,True,False,17,0,17,True,False
9,86,0,0,233.0,True,False,11,0,11,True,False
9,87,0,0,92.0,True,True,9,1,9,True,False
9,88,0,0,119.0,True,True,5,0,5,True,False
9,89,0,0,92.0,True,True,7,0,7,True,False
9,90,0,0,119.0,True,True,1,0,1,True,False
9,91,0,0,105.0,True,True,4,0,4,True,False
9,92,0,0,105.0,True,False,16,0,16,True,False
9,93,0,0,168.0,True,True,19,0,19,True,False
9,94,0,0,164.0,True,False,2,0,2,True,False
10,0,0,0,139.0,True,True,10,0,10,True,False
10,1,0,0,207.0,True,False,0,0,0,True,False
10,2,0,0,164.0,True,True,0,0,0,True,False
10,3,0,0,164.0,True,True,0,0,0,True,False
10,4,0,0,178.0,True,True,0,0,0,True,False
10,5,0,0,27.0,True,True,0,0,0,True,False
10,6,0,0,360.0,True,False,0,0,0,True,False
10,7,0,0,83.0,True,True,0,0,0,True,False
10,8,0,0,69.0,True,False,4,0,4,True,False
10,9,1,2,0.0,True,True,0,0,0,True,True
10,11,0,0,105.0,True,True,13,0,13,True,False
10,12,0,0,30.0,True,True,17,0,17,True,False
10,13,0,0,67.0,True,True,4,0,4,True,False
10,14,0,0,21.0,True,True,4,0,4,True,False
10,15,0,0,294.0,True,False,0,0,0,True,False
10,16,2,1,0.0,True,True,6,0,6,True,True
10,17,2,2,0.0,True,True,10,0,10,True,True
10,18,2,2,0.0,True,True,20,0,20,True,True
10,19,1,2,0.0,True,True,0,0,0,True,True
10,20,2,0,0.0,True,True,22,0,22,True,True
10,21,0,0,411.0,True,False,12,0,12,True,False
10,22,0,0,326.0,True,False,6,0,6,True,False
10,23,0,0,21.0,True,True,2,0,2,True,False
10,24,1,0,0.0,True,True,4,0,4,True,True
10,25,0,0,92.0,True,True,8,4,8,True,False
10,26,0,0,150.0,True,True,1,0,1,True,False
10,27,0,0,69.0,True,True,4,0,4,True,False
10,28,0,0,330.0,True,False,2,0,2,True,False
10,29,0,0,67.0,True,True,10,5,10,True,False
10,30,1,0,0.0,True,True,3,0,3,True,True
10,31,0,0,21.0,True,True,9,0,9,True,False
10,32,0,0,326.0,True,False,0,0,0,True,False
10,33,0,0,360.0,True,False,2,0,2,True,False
10,34,0,0,220.0,True,True,0,0,0,True,False
10,35,0,0,119.0,True,True,1,0,1,True,False
10,36,0,0,168.0,True,True,8,1,8,True,False
10,37,0,0,220.0,True,False,20,0,20,True,False
10,38,0,0,215.0,True,True,3,1,3,True,False
10,39,0,0,215.0,True,False,1,0,1,True,False
10,40,0,0,207.0,True,True,12,0,12,True,False
10,41,0,0,200.0,True,True,6,0,6,True,False
10,42,0,0,381.0,True,False,8,0,8,True,False
10,43,0,0,153.0,True,True,0,0,0,True,False
10,44,0,0,153.0,True,True,4,0,4,True,False
10,45,0,0,164.0,True,False,11,0,11,True,False
10,46,0,0,294.0,True,False,11,0,11,True,False
10,47,0,0,360.0,True,False,6,0,6,True,False
10,48,0,0,360.0,True,False,2,0,2,True,False
10,49,0,0,326.0,True,False,24,0,24,True,False
10,50,0,0,326.0,True,False,21,0,21,True,False
10,51,0,0,326.0,True,False,16,0,16,True,False
10,52,0,0,525.0,True,False,2,0,2,True,False
10,53,0,0,381.0,True,False,0,0,0,True,False
10,54,0,0,127.0,True,True,7,1,7,True,False
10,55,0,0,83.0,True,True,13,0,13,True,False
10,56,0,0,431.0,True,False,6,0,6,True,False
10,57,0,0,401.0,True,False,1,0,1,True,False
10,58,0,0,431.0,True,False,10,0,10,True,False
10,59,0,0,136.0,True,False,0,0,0,True,False
10,60,0,0,153.0,True,False,25,0,25,True,False
10,61,0,0,136.0,True,True,11,1,11,True,False
10,62,0,0,119.0,True,True,14,2,14,True,False
10,63,0,0,95.0,True,True,5,0,5,True,False
10,64,0,0,139.0,True,True,0,0,0,True,False
10,65,0,0,459.0,True,False,21,2,21,True,False
10,66,0,0,431.0,True,False,13,0,13,True,False
10,67,0,0,459.0,True,False,0,0,0,True,False
10,68,0,0,485.0,True,False,14,0,14,True,False
10,69,0,0,298.0,True,False,0,0,0,True,False
10,70,0,0,311.0,True,False,9,0,9,True,False
10,71,0,0,236.0,True,True,0,0,0,True,False
10,72,0,0,255.0,True,False,0,0,0,True,False
10,73,0,0,255.0,True,False,6,1,6,True,False
10,74,0,0,255.0,True,False,34,0,34,True,False
10,75,0,0,233.0,True,False,9,0,9,True,False
10,76,0,0,200.0,True,False,16,0,16,True,False
10,77,0,0,200.0,True,True,15,0,15,True,False
10,78,0,0,200.0,True,False,11,0,11,True,False
10,79,0,0,236.0,True,False,19,0,19,True,False
10,80,0,0,233.0,True,True,0,0,0,True,False
10,81,0,0,233.0,True,False,14,0,14,True,False
10,82,0,0,280.0,True,False,9,0,9,True,False
10,83,0,0,280.0,True,False,5,0,5,True,False
10,84,0,0,294.0,True,False,12,0,12,True,False
10,85,0,0,280.0,True,False,17,0,17,True,False
10,86,0,0,233.0,True,False,11,0,11,True,False
10,87,0,0,92.0,True,True,9,1,9,True,False
10,88,0,0,119.0,True,True,5,0,5,True,False
10,89,0,0,92.0,True,True,7,0,7,True,False
10,90,0,0,119.0,True,True,1,0,1,True,False
10,91,0,0,105.0,True,True,4,0,4,True,False
10,92,0,0,105.0,True,False,16,0,16,True,False
10,93,0,0,168.0,True,True,19,0,19,True,False
10,94,0,0,164.0,True,False,2,0,2,True,False
11,0,0,0,29.0,True,True,10,0,10,True,False
11,1,0,0,86.0,True,False,0,0,0,True,False
11,2,0,0,49.0,True,True,0,0,0,True,False
11,3,0,0,49.0,True,True,0,0,0,True,False
11,4,0,0,63.0,True,True,0,0,0,True,False
11,5,0,0,97.0,True,True,0,0,0,True,False
11,6,0,0,232.0,True,False,0,0,0,True,False
11,7,0,0,65.0,True,True,0,0,0,True,False
11,8,0,0,57.0,True,False,4,0,4,True,False
11,9,0,0,105.0,True,True,0,0,0,True,False
11,10,0,0,105.0,True,True,12,0,12,True,False
11,12,0,0,57.0,True,True,17,0,17,True,False
11,13,0,0,35.0,True,True,4,0,4,True,False
